5.805064e-01 -1.193272e+00 -8.719372e-04 8.579876e-04 9.420185e-02
5.147824e-01 -1.220827e+00 -6.429326e-04 3.000675e-04 9.420185e-02
5.069394e-01 -1.223860e+00 -6.176781e-04 2.332868e-04 9.420185e-02
5.001896e-01 -1.226428e+00 -5.963332e-04 1.758953e-04 9.420185e-02
4.527281e-01 -1.243389e+00 -4.569221e-04 -2.233397e-04 9.420185e-02
4.296171e-01 -1.250970e+00 -3.961096e-04 -4.133107e-04 9.229151e-02
4.247743e-01 -1.252503e+00 -3.839719e-04 -4.526147e-04 9.229151e-02
4.167681e-01 -1.254996e+00 -3.643661e-04 -5.171738e-04 9.420185e-02
3.657470e-01 -1.269679e+00 -2.530438e-04 -9.137693e-04 9.420185e-02
3.418627e-01 -1.275849e+00 -2.089709e-04 -1.088936e-03 9.420185e-02
3.160319e-01 -1.282027e+00 -1.669394e-04 -1.269463e-03 9.420185e-02
2.749817e-01 -1.290800e+00 -1.117031e-04 -1.534856e-03 9.420185e-02
2.577911e-01 -1.294099e+00 -9.257237e-05 -1.637400e-03 9.420185e-02
2.450364e-01 -1.296404e+00 -7.982387e-05 -1.709969e-03 9.229151e-02
1.813589e-01 -1.306124e+00 -3.291582e-05 -2.024260e-03 9.229151e-02
1.721080e-01 -1.307290e+00 -2.818883e-05 -2.062874e-03 9.229151e-02
1.623782e-01 -1.308450e+00 -2.371985e-05 -2.101484e-03 9.229151e-02
1.018208e-01 -1.314138e+00 -5.905580e-06 -2.293658e-03 9.229151e-02
8.583101e-02 -1.315202e+00 -3.543787e-06 -2.330143e-03 9.229151e-02
6.176751e-02 -1.316461e+00 -1.323433e-06 -2.373513e-03 9.420185e-02
3.192648e-02 -1.317452e+00 -1.830169e-07 -2.407789e-03 9.420185e-02
-1.352301e-15 -1.317812e+00 5.041798e-13 -2.420316e-03 9.420185e-02
-3.192648e-02 -1.317452e+00 1.830179e-07 -2.407789e-03 9.420185e-02
-6.176751e-02 -1.316461e+00 1.323434e-06 -2.373513e-03 9.420185e-02
-8.583101e-02 -1.315202e+00 3.543788e-06 -2.330143e-03 9.420185e-02
-1.018208e-01 -1.314138e+00 5.905581e-06 -2.293658e-03 9.229151e-02
-1.623782e-01 -1.308450e+00 2.371985e-05 -2.101484e-03 9.229151e-02
-1.721080e-01 -1.307290e+00 2.818883e-05 -2.062874e-03 9.229151e-02
-1.813589e-01 -1.306124e+00 3.291583e-05 -2.024260e-03 9.229151e-02
-2.450364e-01 -1.296404e+00 7.982388e-05 -1.709969e-03 9.229151e-02
-2.577911e-01 -1.294099e+00 9.257237e-05 -1.637400e-03 9.229151e-02
-2.749817e-01 -1.290800e+00 1.117031e-04 -1.534856e-03 9.420185e-02
-3.160319e-01 -1.282027e+00 1.669394e-04 -1.269463e-03 9.420185e-02
-3.418627e-01 -1.275849e+00 2.089709e-04 -1.088936e-03 9.420185e-02
-3.657470e-01 -1.269679e+00 2.530438e-04 -9.137693e-04 9.420185e-02
-4.167681e-01 -1.254996e+00 3.643661e-04 -5.171738e-04 9.420185e-02
-4.247743e-01 -1.252503e+00 3.839719e-04 -4.526147e-04 9.420185e-02
-4.296171e-01 -1.250970e+00 3.961096e-04 -4.133107e-04 9.229151e-02
-4.527281e-01 -1.243389e+00 4.569221e-04 -2.233397e-04 9.420185e-02
-5.001896e-01 -1.226428e+00 5.963332e-04 1.758953e-04 9.420185e-02
-5.069394e-01 -1.223860e+00 6.176781e-04 2.332868e-04 9.420185e-02
-5.147824e-01 -1.220827e+00 6.429326e-04 3.000675e-04 9.420185e-02
-5.805064e-01 -1.193272e+00 8.719372e-04 8.579876e-04 9.420185e-02
-5.873477e-01 -1.190178e+00 8.973439e-04 9.152934e-04 9.420185e-02
-5.929469e-01 -1.187614e+00 9.183237e-04 9.620043e-04 9.611682e-02
-6.291944e-01 -1.170295e+00 1.057624e-03 1.259091e-03 9.611682e-02
-6.587216e-01 -1.155241e+00 1.174367e-03 1.492109e-03 9.420185e-02
-6.650502e-01 -1.151901e+00 1.199617e-03 1.540746e-03 9.420185e-02
-6.705177e-01 -1.148982e+00 1.221461e-03 1.582339e-03 9.420185e-02
-6.832225e-01 -1.142081e+00 1.272292e-03 1.677420e-03 9.611682e-02
-7.245666e-01 -1.118443e+00 1.436700e-03 1.969378e-03 9.611682e-02
-7.404632e-01 -1.108857e+00 1.498654e-03 2.073492e-03 9.611682e-02
-7.689297e-01 -1.090971e+00 1.606255e-03 2.246893e-03 9.420185e-02
-7.829892e-01 -1.081785e+00 1.657237e-03 2.325792e-03 9.420185e-02
-8.139209e-01 -1.060722e+00 1.762572e-03 2.482109e-03 9.420185e-02
-8.472794e-01 -1.036628e+00 1.862348e-03 2.621508e-03 9.420185e-02
-8.521156e-01 -1.033011e+00 1.875354e-03 2.639016e-03 9.420185e-02
-8.844655e-01 -1.007967e+00 1.950923e-03 2.737353e-03 9.420185e-02
-9.172402e-01 -9.810094e-01 2.003508e-03 2.801711e-03 9.611682e-02
-9.198738e-01 -9.787704e-01 2.006524e-03 2.805267e-03 9.611682e-02
-9.512304e-01 -9.512304e-01 2.026558e-03 2.828293e-03 9.611682e-02
-9.778453e-01 -9.265092e-01 2.017846e-03 2.819041e-03 9.611682e-02
-9.961064e-01 -9.087794e-01 1.996252e-03 2.796891e-03 9.611682e-02
-1.014526e+00 -8.902209e-01 1.960164e-03 2.761243e-03 9.611682e-02
-1.023343e+00 -8.810850e-01 1.937431e-03 2.739407e-03 9.420185e-02
-1.180561e+00 -6.829066e-01 7.507250e-04 1.839592e-03 9.611682e-02
-1.181180e+00 -6.819545e-01 7.424365e-04 1.834297e-03 9.611682e-02
-1.181678e+00 -6.811865e-01 7.357341e-04 1.830023e-03 9.611682e-02
-1.182657e+00 -6.796764e-01 7.225129e-04 1.821610e-03 9.803614e-02
-1.213494e+00 -6.295971e-01 2.605075e-04 1.542765e-03 9.803614e-02
-1.227199e+00 -6.056171e-01 2.560795e-05 1.411362e-03 9.803614e-02
-1.246227e+00 -5.702260e-01 -3.327932e-04 1.223047e-03 9.611682e-02
-1.251988e+00 -5.589689e-01 -4.489968e-04 1.164983e-03 9.611682e-02
-1.268370e+00 -5.253762e-01 -7.997844e-04 9.981526e-04 9.611682e-02
-1.279935e+00 -5.000544e-01 -1.066169e-03 8.796509e-04 9.611682e-02
-1.294053e+00 -4.669900e-01 -1.413220e-03 7.354982e-04 9.611682e-02
-1.303919e+00 -4.422115e-01 -1.670541e-03 6.359344e-04 9.611682e-02
-1.314721e+00 -4.131774e-01 -1.966649e-03 5.289850e-04 9.803614e-02
-1.322624e+00 -3.904259e-01 -2.193062e-03 4.527053e-04 9.803614e-02
-1.333281e+00 -3.572515e-01 -2.511791e-03 3.534700e-04 9.803614e-02
-1.341669e+00 -3.286079e-01 -2.773784e-03 2.791753e-04 9.803614e-02
-1.353433e+00 -2.832900e-01 -3.158124e-03 1.825717e-04 9.803614e-02
-1.356488e+00 -2.702194e-01 -3.261215e-03 1.592886e-04 9.803614e-02
-1.358157e+00 -2.627910e-01 -3.318140e-03 1.469309e-04 9.611682e-02
-1.365521e+00 -2.270323e-01 -3.574182e-03 9.594656e-05 9.803614e-02
-1.372638e+00 -1.858425e-01 -3.829439e-03 5.326746e-05 9.803614e-02
-1.373408e+00 -1.808126e-01 -3.857517e-03 4.912237e-05 9.803614e-02
-1.374245e+00 -1.751771e-01 -3.888149e-03 4.473430e-05 9.803614e-02
-1.383592e+00 -9.063778e-02 -4.237580e-03 6.294451e-06 9.803614e-02
-1.383618e+00 -9.029585e-02 -4.238557e-03 6.223808e-06 9.803614e-02
-1.383636e+00 -9.005301e-02 -4.239249e-03 6.173913e-06 9.995958e-02
-1.383741e+00 -8.864063e-02 -4.243239e-03 5.889089e-06 9.995958e-02
-1.386866e+00 -1.769553e-02 -4.363222e-03 4.705266e-08 9.803614e-02
-1.386996e+00 -1.556315e-15 -4.368231e-03 5.574637e-13 9.803614e-02
-1.386866e+00 1.769553e-02 -4.363222e-03 -4.705154e-08 9.803614e-02
-1.383741e+00 8.864063e-02 -4.243239e-03 -5.889088e-06 9.995958e-02
-1.383636e+00 9.005301e-02 -4.239249e-03 -6.173912e-06 9.995958e-02
-1.383618e+00 9.029585e-02 -4.238557e-03 -6.223807e-06 9.995958e-02
-1.383592e+00 9.063778e-02 -4.237580e-03 -6.294450e-06 9.803614e-02
-1.374245e+00 1.751771e-01 -3.888149e-03 -4.473430e-05 9.803614e-02
-1.373408e+00 1.808126e-01 -3.857517e-03 -4.912237e-05 9.803614e-02
-1.372638e+00 1.858425e-01 -3.829439e-03 -5.326746e-05 9.803614e-02
-1.365521e+00 2.270323e-01 -3.574182e-03 -9.594656e-05 9.803614e-02
-1.358157e+00 2.627910e-01 -3.318140e-03 -1.469309e-04 9.611682e-02
-1.356488e+00 2.702194e-01 -3.261215e-03 -1.592886e-04 9.611682e-02
-1.353433e+00 2.832900e-01 -3.158124e-03 -1.825717e-04 9.803614e-02
-1.341669e+00 3.286079e-01 -2.773784e-03 -2.791753e-04 9.803614e-02
-1.333281e+00 3.572515e-01 -2.511791e-03 -3.534700e-04 9.803614e-02
-1.322624e+00 3.904259e-01 -2.193062e-03 -4.527053e-04 9.803614e-02
-1.314721e+00 4.131774e-01 -1.966649e-03 -5.289850e-04 9.803614e-02
-1.303919e+00 4.422115e-01 -1.670541e-03 -6.359344e-04 9.803614e-02
-1.294053e+00 4.669900e-01 -1.413220e-03 -7.354982e-04 9.611682e-02
-1.279935e+00 5.000544e-01 -1.066169e-03 -8.796509e-04 9.611682e-02
-1.268370e+00 5.253762e-01 -7.997844e-04 -9.981526e-04 9.611682e-02
-1.251988e+00 5.589689e-01 -4.489968e-04 -1.164983e-03 9.611682e-02
-1.246227e+00 5.702260e-01 -3.327932e-04 -1.223047e-03 9.611682e-02
-1.227199e+00 6.056171e-01 2.560795e-05 -1.411362e-03 9.611682e-02
-1.213494e+00 6.295971e-01 2.605075e-04 -1.542765e-03 9.803614e-02
-1.182657e+00 6.796764e-01 7.225129e-04 -1.821610e-03 9.803614e-02
-1.181678e+00 6.811865e-01 7.357341e-04 -1.830023e-03 9.611682e-02
-1.181180e+00 6.819545e-01 7.424365e-04 -1.834297e-03 9.611682e-02
-1.180561e+00 6.829066e-01 7.507250e-04 -1.839592e-03 9.611682e-02
-1.023343e+00 8.810850e-01 1.937431e-03 -2.739407e-03 9.420185e-02
-1.014526e+00 8.902209e-01 1.960164e-03 -2.761243e-03 9.420185e-02
-9.961064e-01 9.087794e-01 1.996252e-03 -2.796891e-03 9.611682e-02
-9.778453e-01 9.265092e-01 2.017846e-03 -2.819041e-03 9.611682e-02
-9.512304e-01 9.512304e-01 2.026558e-03 -2.828293e-03 9.611682e-02
-9.198738e-01 9.787704e-01 2.006524e-03 -2.805267e-03 9.611682e-02
-9.172402e-01 9.810094e-01 2.003508e-03 -2.801711e-03 9.611682e-02
-8.844655e-01 1.007967e+00 1.950923e-03 -2.737353e-03 9.611682e-02
-8.521156e-01 1.033011e+00 1.875354e-03 -2.639016e-03 9.420185e-02
-8.472794e-01 1.036628e+00 1.862348e-03 -2.621508e-03 9.420185e-02
-8.139209e-01 1.060722e+00 1.762572e-03 -2.482109e-03 9.420185e-02
-7.829892e-01 1.081785e+00 1.657237e-03 -2.325792e-03 9.420185e-02
-7.689297e-01 1.090971e+00 1.606255e-03 -2.246893e-03 9.420185e-02
-7.404632e-01 1.108857e+00 1.498654e-03 -2.073492e-03 9.420185e-02
-7.245666e-01 1.118443e+00 1.436700e-03 -1.969378e-03 9.611682e-02
-6.832225e-01 1.142081e+00 1.272292e-03 -1.677420e-03 9.611682e-02
-6.705177e-01 1.148982e+00 1.221461e-03 -1.582339e-03 9.420185e-02
-6.650502e-01 1.151901e+00 1.199617e-03 -1.540746e-03 9.420185e-02
-6.587216e-01 1.155241e+00 1.174367e-03 -1.492109e-03 9.420185e-02
-6.291944e-01 1.170295e+00 1.057624e-03 -1.259091e-03 9.611682e-02
-5.929469e-01 1.187614e+00 9.183237e-04 -9.620043e-04 9.611682e-02
-5.873477e-01 1.190178e+00 8.973439e-04 -9.152934e-04 9.611682e-02
-5.805064e-01 1.193272e+00 8.719372e-04 -8.579876e-04 9.420185e-02
-5.147824e-01 1.220827e+00 6.429326e-04 -3.000675e-04 9.420185e-02
-5.069394e-01 1.223860e+00 6.176781e-04 -2.332868e-04 9.420185e-02
-5.001896e-01 1.226428e+00 5.963332e-04 -1.758953e-04 9.420185e-02
-4.527281e-01 1.243389e+00 4.569221e-04 2.233397e-04 9.420185e-02
-4.296171e-01 1.250970e+00 3.961096e-04 4.133107e-04 9.229151e-02
-4.247743e-01 1.252503e+00 3.839719e-04 4.526147e-04 9.229151e-02
-4.167681e-01 1.254996e+00 3.643661e-04 5.171738e-04 9.420185e-02
-3.657470e-01 1.269679e+00 2.530438e-04 9.137693e-04 9.420185e-02
-3.418627e-01 1.275849e+00 2.089709e-04 1.088936e-03 9.420185e-02
-3.160319e-01 1.282027e+00 1.669394e-04 1.269463e-03 9.420185e-02
-2.749817e-01 1.290800e+00 1.117031e-04 1.534856e-03 9.420185e-02
-2.577911e-01 1.294099e+00 9.257237e-05 1.637400e-03 9.420185e-02
-2.450364e-01 1.296404e+00 7.982387e-05 1.709969e-03 9.229151e-02
-1.813589e-01 1.306124e+00 3.291582e-05 2.024260e-03 9.229151e-02
-1.721080e-01 1.307290e+00 2.818883e-05 2.062874e-03 9.229151e-02
-1.623782e-01 1.308450e+00 2.371985e-05 2.101484e-03 9.229151e-02
-1.018208e-01 1.314138e+00 5.905580e-06 2.293658e-03 9.229151e-02
-8.583101e-02 1.315202e+00 3.543787e-06 2.330143e-03 9.229151e-02
-6.176751e-02 1.316461e+00 1.323433e-06 2.373513e-03 9.420185e-02
-3.192648e-02 1.317452e+00 1.830169e-07 2.407789e-03 9.420185e-02
-7.369171e-16 1.317812e+00 -5.040219e-13 2.420316e-03 9.420185e-02
3.192648e-02 1.317452e+00 -1.830179e-07 2.407789e-03 9.420185e-02
6.176751e-02 1.316461e+00 -1.323434e-06 2.373513e-03 9.420185e-02
8.583101e-02 1.315202e+00 -3.543788e-06 2.330143e-03 9.420185e-02
1.018208e-01 1.314138e+00 -5.905581e-06 2.293658e-03 9.229151e-02
1.623782e-01 1.308450e+00 -2.371985e-05 2.101484e-03 9.229151e-02
1.721080e-01 1.307290e+00 -2.818883e-05 2.062874e-03 9.229151e-02
1.813589e-01 1.306124e+00 -3.291583e-05 2.024260e-03 9.229151e-02
2.450364e-01 1.296404e+00 -7.982388e-05 1.709969e-03 9.229151e-02
2.577911e-01 1.294099e+00 -9.257237e-05 1.637400e-03 9.229151e-02
2.749817e-01 1.290800e+00 -1.117031e-04 1.534856e-03 9.420185e-02
3.160319e-01 1.282027e+00 -1.669394e-04 1.269463e-03 9.420185e-02
3.418627e-01 1.275849e+00 -2.089709e-04 1.088936e-03 9.420185e-02
3.657470e-01 1.269679e+00 -2.530438e-04 9.137693e-04 9.420185e-02
4.167681e-01 1.254996e+00 -3.643661e-04 5.171738e-04 9.420185e-02
4.247743e-01 1.252503e+00 -3.839719e-04 4.526147e-04 9.420185e-02
4.296171e-01 1.250970e+00 -3.961096e-04 4.133107e-04 9.229151e-02
4.527281e-01 1.243389e+00 -4.569221e-04 2.233397e-04 9.420185e-02
5.001896e-01 1.226428e+00 -5.963332e-04 -1.758953e-04 9.420185e-02
5.069394e-01 1.223860e+00 -6.176781e-04 -2.332868e-04 9.420185e-02
5.147824e-01 1.220827e+00 -6.429326e-04 -3.000675e-04 9.420185e-02
5.805064e-01 1.193272e+00 -8.719372e-04 -8.579876e-04 9.420185e-02
5.873477e-01 1.190178e+00 -8.973439e-04 -9.152934e-04 9.420185e-02
5.929469e-01 1.187614e+00 -9.183237e-04 -9.620043e-04 9.611682e-02
6.291944e-01 1.170295e+00 -1.057624e-03 -1.259091e-03 9.611682e-02
6.587216e-01 1.155241e+00 -1.174367e-03 -1.492109e-03 9.420185e-02
6.650502e-01 1.151901e+00 -1.199617e-03 -1.540746e-03 9.420185e-02
6.705177e-01 1.148982e+00 -1.221461e-03 -1.582339e-03 9.420185e-02
6.832225e-01 1.142081e+00 -1.272292e-03 -1.677420e-03 9.611682e-02
7.245666e-01 1.118443e+00 -1.436700e-03 -1.969378e-03 9.611682e-02
7.404632e-01 1.108857e+00 -1.498654e-03 -2.073492e-03 9.611682e-02
7.689297e-01 1.090971e+00 -1.606255e-03 -2.246893e-03 9.420185e-02
7.829892e-01 1.081785e+00 -1.657237e-03 -2.325792e-03 9.420185e-02
8.139209e-01 1.060722e+00 -1.762572e-03 -2.482109e-03 9.420185e-02
8.472794e-01 1.036628e+00 -1.862348e-03 -2.621508e-03 9.420185e-02
8.521156e-01 1.033011e+00 -1.875354e-03 -2.639016e-03 9.420185e-02
8.844655e-01 1.007967e+00 -1.950923e-03 -2.737353e-03 9.420185e-02
9.172402e-01 9.810094e-01 -2.003508e-03 -2.801711e-03 9.611682e-02
9.198738e-01 9.787704e-01 -2.006524e-03 -2.805267e-03 9.611682e-02
9.512304e-01 9.512304e-01 -2.026558e-03 -2.828293e-03 9.611682e-02
9.778453e-01 9.265092e-01 -2.017846e-03 -2.819041e-03 9.611682e-02
9.961064e-01 9.087794e-01 -1.996252e-03 -2.796891e-03 9.611682e-02
1.014526e+00 8.902209e-01 -1.960164e-03 -2.761243e-03 9.611682e-02
1.023343e+00 8.810850e-01 -1.937431e-03 -2.739407e-03 9.420185e-02
1.181678e+00 6.811865e-01 -7.357341e-04 -1.830023e-03 9.611682e-02
